type,geometry,properties
Feature,"{ ""type"": ""Point"",""coordinates"": [ 120.73333,32.16667 ] }","{ ""name"": ""PIKAS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 146.14167,0.00000 ] }","{ ""name"": ""PIKOK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 21.55000,39.96167 ] }","{ ""name"": ""PIKOS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 10.71111,50.43500 ] }","{ ""name"": ""PILAM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 111.38528,2.31889 ] }","{ ""name"": ""PILAX""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 121.02472,24.41500 ] }","{ ""name"": ""PILOX""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 23.82145,-0.25014 ] }","{ ""name"": ""PILSI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -167.02667,72.00000 ] }","{ ""name"": ""PILUN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 32.67333,52.27500 ] }","{ ""name"": ""PIMEN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 21.21444,58.21278 ] }","{ ""name"": ""PIMEX""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 89.22500,29.34167 ] }","{ ""name"": ""PIMIN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -4.89346,36.15027 ] }","{ ""name"": ""PIMOS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -2.59917,40.98029 ] }","{ ""name"": ""PINAR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -81.61578,37.64447 ] }","{ ""name"": ""PINEE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 45.34167,63.70000 ] }","{ ""name"": ""PINEG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 0.00167,11.00000 ] }","{ ""name"": ""PINGO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 8.84889,45.87416 ] }","{ ""name"": ""PINIK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 15.83056,47.37778 ] }","{ ""name"": ""PINKA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -119.27202,36.79783 ] }","{ ""name"": ""PINNI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 122.45000,31.45000 ] }","{ ""name"": ""PINOT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 173.37800,53.46906 ] }","{ ""name"": ""PINSO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -176.30739,56.71733 ] }","{ ""name"": ""PINTT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -63.09642,-7.51475 ] }","{ ""name"": ""PINUP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -94.74638,32.18381 ] }","{ ""name"": ""PIPES""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 150.19011,-14.68086 ] }","{ ""name"": ""PIPPA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 23.57766,61.40991 ] }","{ ""name"": ""PIR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 61.13583,29.56861 ] }","{ ""name"": ""PIRAN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -122.86335,37.25765 ] }","{ ""name"": ""PIRAT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -48.15633,-2.68450 ] }","{ ""name"": ""PIRES""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 27.51500,58.33000 ] }","{ ""name"": ""PIRUS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -62.54664,23.50000 ] }","{ ""name"": ""PISAX""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 65.98333,61.03333 ] }","{ ""name"": ""PITEP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -123.04620,45.89616 ] }","{ ""name"": ""PITER""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 9.65694,41.21972 ] }","{ ""name"": ""PITOR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 13.32187,9.57466 ] }","{ ""name"": ""PITRU""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 42.88167,52.53333 ] }","{ ""name"": ""PITUN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 77.84722,51.76361 ] }","{ ""name"": ""PIVAL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 24.90444,58.34083 ] }","{ ""name"": ""PIVUN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 3.93375,41.92390 ] }","{ ""name"": ""PIVUS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 16.55444,45.22167 ] }","{ ""name"": ""PIXAL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -52.21050,-22.47433 ] }","{ ""name"": ""PIXUA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -162.99631,69.73647 ] }","{ ""name"": ""PIZ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -102.46106,32.16870 ] }","{ ""name"": ""PIZON""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -63.11833,18.03833 ] }","{ ""name"": ""PJD""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 121.33000,31.28667 ] }","{ ""name"": ""PK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 171.27202,7.06476 ] }","{ ""name"": ""PKMJ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 121.33000,31.28667 ] }","{ ""name"": ""PKNB""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 106.14035,-2.15681 ] }","{ ""name"": ""PKP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -107.80222,27.14750 ] }","{ ""name"": ""PLADE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 170.53392,52.25453 ] }","{ ""name"": ""PLADO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -88.96319,37.80958 ] }","{ ""name"": ""PLESS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -66.79794,19.99217 ] }","{ ""name"": ""PLING""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 21.09389,55.97333 ] }","{ ""name"": ""PLNGA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 112.02694,66.40833 ] }","{ ""name"": ""PLR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 57.66233,-20.42003 ] }","{ ""name"": ""PLS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -82.13054,28.17090 ] }","{ ""name"": ""PLUMY""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -123.69331,40.33914 ] }","{ ""name"": ""PLYAT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -83.33572,28.94760 ] }","{ ""name"": ""PLYER""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -118.06383,34.63139 ] }","{ ""name"": ""PMD""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -177.38147,28.20144 ] }","{ ""name"": ""PMDY""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -78.13858,8.40622 ] }","{ ""name"": ""PML""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -48.35842,-10.28792 ] }","{ ""name"": ""PMS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -101.69903,35.23506 ] }","{ ""name"": ""PNH""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 158.18497,6.97197 ] }","{ ""name"": ""PNI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 109.37510,-0.07915 ] }","{ ""name"": ""PNK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 45.01667,53.11333 ] }","{ ""name"": ""PNZ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 21.43917,49.41278 ] }","{ ""name"": ""PODAN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 1.55306,49.26139 ] }","{ ""name"": ""PODEM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 12.83056,52.95917 ] }","{ ""name"": ""PODUS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 35.26370,46.07977 ] }","{ ""name"": ""PODUT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -166.99619,58.71074 ] }","{ ""name"": ""POETT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 44.66667,53.30500 ] }","{ ""name"": ""POGAT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 29.18158,49.54974 ] }","{ ""name"": ""POGER""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 19.39250,59.98139 ] }","{ ""name"": ""POKAS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 174.80631,-37.87208 ] }","{ ""name"": ""POKOM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -2.10333,53.74389 ] }","{ ""name"": ""POL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -1.94917,54.08167 ] }","{ ""name"": ""POL21""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -83.73544,42.83742 ] }","{ ""name"": ""POLAR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -60.38900,-4.17300 ] }","{ ""name"": ""POLEN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 113.25000,44.78333 ] }","{ ""name"": ""POLHO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 14.83333,40.14667 ] }","{ ""name"": ""POLIT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 2.74920,6.49215 ] }","{ ""name"": ""POLTO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -75.81103,45.89917 ] }","{ ""name"": ""POLTY""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 57.15333,63.19000 ] }","{ ""name"": ""POLUN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 100.61667,62.01667 ] }","{ ""name"": ""POMAR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 130.14419,28.50411 ] }","{ ""name"": ""POMAS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -171.34628,-14.08575 ] }","{ ""name"": ""PONAT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 158.26000,-5.28500 ] }","{ ""name"": ""PONOK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -78.19944,9.27011 ] }","{ ""name"": ""PONPO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 124.61840,10.87233 ] }","{ ""name"": ""PONSO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 178.61801,55.29899 ] }","{ ""name"": ""POOFF""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -122.34586,38.48597 ] }","{ ""name"": ""POPES""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -163.00000,59.38333 ] }","{ ""name"": ""PORGE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -61.39236,10.46639 ] }","{ ""name"": ""POS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 68.07667,30.93500 ] }","{ ""name"": ""POTAL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -141.00000,67.93444 ] }","{ ""name"": ""POTAT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 127.03966,32.28002 ] }","{ ""name"": ""POTET""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 113.19000,23.02000 ] }","{ ""name"": ""POU""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 94.66611,6.00000 ] }","{ ""name"": ""POVUS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 165.51350,50.40572 ] }","{ ""name"": ""POWAL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -124.74472,50.20472 ] }","{ ""name"": ""POWOL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 148.94239,41.08458 ] }","{ ""name"": ""POXED""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 9.26639,40.94583 ] }","{ ""name"": ""POZZO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 92.74722,11.64967 ] }","{ ""name"": ""PPB""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -113.51939,31.35425 ] }","{ ""name"": ""PPE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 2.86714,42.75047 ] }","{ ""name"": ""PPG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -1.70200,42.73375 ] }","{ ""name"": ""PPN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 139.87510,34.99393 ] }","{ ""name"": ""PQ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 139.89553,34.94639 ] }","{ ""name"": ""PQE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 118.75294,9.74133 ] }","{ ""name"": ""PR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 74.75077,24.02990 ] }","{ ""name"": ""PRA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -95.75776,49.42532 ] }","{ ""name"": ""PRADA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -109.22722,27.51778 ] }","{ ""name"": ""PRESA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -132.44333,49.00000 ] }","{ ""name"": ""PRETY""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -113.94303,35.50681 ] }","{ ""name"": ""PRFUM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 21.79586,61.46459 ] }","{ ""name"": ""PRI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 70.88000,39.51667 ] }","{ ""name"": ""PRONA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 134.87303,34.38135 ] }","{ ""name"": ""PROOF""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -52.40150,-17.37833 ] }","{ ""name"": ""PROTE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -80.11896,36.28231 ] }","{ ""name"": ""PROVE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 39.71028,43.55806 ] }","{ ""name"": ""PROZR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -66.55892,29.81056 ] }","{ ""name"": ""PRUIT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 71.50444,33.99583 ] }","{ ""name"": ""PS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -77.99272,40.91625 ] }","{ ""name"": ""PSB""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 32.23781,31.27881 ] }","{ ""name"": ""PSD""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -83.53278,42.70086 ] }","{ ""name"": ""PSI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -80.71289,37.08769 ] }","{ ""name"": ""PSK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -47.34417,-21.98450 ] }","{ ""name"": ""PSN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 90.01278,61.59889 ] }","{ ""name"": ""PTG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -3.36861,56.44250 ] }","{ ""name"": ""PTH""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -3.56139,56.29333 ] }","{ ""name"": ""PTH11""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -3.63861,56.23333 ] }","{ ""name"": ""PTH15""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 127.02087,36.96776 ] }","{ ""name"": ""PTK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 94.77667,16.81461 ] }","{ ""name"": ""PTN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 158.20910,6.98523 ] }","{ ""name"": ""PTPN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 134.54427,7.36730 ] }","{ ""name"": ""PTRO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -173.68342,57.33336 ] }","{ ""name"": ""PTZGR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 123.29333,41.50667 ] }","{ ""name"": ""PU""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -104.42944,38.29425 ] }","{ ""name"": ""PUB""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 15.66199,47.51124 ] }","{ ""name"": ""PUBEG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 121.78000,31.16833 ] }","{ ""name"": ""PUD""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 154.41667,44.85772 ] }","{ ""name"": ""PUGAL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -170.76094,57.95219 ] }","{ ""name"": ""PUGGY""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 97.71297,18.00125 ] }","{ ""name"": ""PUKOK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -68.74808,29.88231 ] }","{ ""name"": ""PULLS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 2.00846,42.36681 ] }","{ ""name"": ""PUMAL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 97.54636,15.91806 ] }","{ ""name"": ""PUMEK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -155.28444,20.30064 ] }","{ ""name"": ""PUMIC""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -153.06167,-5.00000 ] }","{ ""name"": ""PUMIS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -107.69323,36.21854 ] }","{ ""name"": ""PUMPS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 41.65444,59.83167 ] }","{ ""name"": ""PUNIT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -171.09167,-10.00000 ] }","{ ""name"": ""PUPIS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 73.01028,-1.70278 ] }","{ ""name"": ""PUPOD""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -161.67963,21.92138 ] }","{ ""name"": ""PUPPI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 75.40833,36.94167 ] }","{ ""name"": ""PURPA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 48.83500,25.90000 ] }","{ ""name"": ""PURSI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 18.74232,47.15222 ] }","{ ""name"": ""PUSTA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 98.30630,8.11523 ] }","{ ""name"": ""PUT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 145.51869,38.33239 ] }","{ ""name"": ""PUTER""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 25.58848,60.29438 ] }","{ ""name"": ""PVO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -148.41619,70.22267 ] }","{ ""name"": ""PVQ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 166.63644,19.28207 ] }","{ ""name"": ""PWAK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -96.20628,40.20035 ] }","{ ""name"": ""PWE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -120.77869,36.71547 ] }","{ ""name"": ""PXN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 147.21508,-9.45297 ] }","{ ""name"": ""PY""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 160.44667,-10.35333 ] }","{ ""name"": ""PYCRE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -122.86783,38.07976 ] }","{ ""name"": ""PYE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -119.75600,39.89328 ] }","{ ""name"": ""PYRAM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -110.51143,34.86955 ] }","{ ""name"": ""PYRIT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 132.81667,53.13333 ] }","{ ""name"": ""QA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 36.15806,31.74088 ] }","{ ""name"": ""QAA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 127.33500,50.10000 ] }","{ ""name"": ""QD""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -91.73655,45.59181 ] }","{ ""name"": ""QESCA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -100.19364,20.61747 ] }","{ ""name"": ""QET""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 85.53485,38.14960 ] }","{ ""name"": ""QIM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 106.65333,29.04667 ] }","{ ""name"": ""QJG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 143.96685,-26.59002 ] }","{ ""name"": ""QLPWE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -86.63144,50.17908 ] }","{ ""name"": ""QN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 106.03000,27.04167 ] }","{ ""name"": ""QNX""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 110.79333,24.65667 ] }","{ ""name"": ""QP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -4.18472,47.95728 ] }","{ ""name"": ""QPR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -124.95806,49.75389 ] }","{ ""name"": ""QQ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 50.86667,58.88333 ] }","{ ""name"": ""QT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -104.12489,39.26078 ] }","{ ""name"": ""QUAIL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -73.77035,40.62537 ] }","{ ""name"": ""R0531""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -150.00833,61.16976 ] }","{ ""name"": ""R0549""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -80.31072,25.78627 ] }","{ ""name"": ""R0803""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 8.53417,50.02754 ] }","{ ""name"": ""R1285""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 8.58698,50.04513 ] }","{ ""name"": ""R1287""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 113.89944,22.29667 ] }","{ ""name"": ""R1688""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 139.77711,35.56747 ] }","{ ""name"": ""R1719""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 139.78567,35.53660 ] }","{ ""name"": ""R1720""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 139.80315,35.54251 ] }","{ ""name"": ""R1721""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 18.60005,-33.95984 ] }","{ ""name"": ""R1726""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 126.43634,37.48179 ] }","{ ""name"": ""R1762""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 103.97750,1.34897 ] }","{ ""name"": ""R1799""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 103.98504,1.32880 ] }","{ ""name"": ""R1865""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 19.29386,47.42295 ] }","{ ""name"": ""R2159""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 28.80986,40.96559 ] }","{ ""name"": ""R2284""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 28.83306,40.97633 ] }","{ ""name"": ""R2286""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -0.48501,51.47747 ] }","{ ""name"": ""R2292""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -0.48233,51.46479 ] }","{ ""name"": ""R2293""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -97.02597,32.91571 ] }","{ ""name"": ""R2367""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 101.70172,2.77828 ] }","{ ""name"": ""R2865""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 74.58073,31.59223 ] }","{ ""name"": ""RABAN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -155.52825,20.81324 ] }","{ ""name"": ""RABAT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 45.49694,37.81139 ] }","{ ""name"": ""RABEM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -96.38722,33.64919 ] }","{ ""name"": ""RABOO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -121.51618,47.07447 ] }","{ ""name"": ""RADDY""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -79.33801,37.60454 ] }","{ ""name"": ""RADIA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -84.14667,5.82167 ] }","{ ""name"": ""RADIM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -104.37622,37.68950 ] }","{ ""name"": ""RADIO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 9.99500,56.54167 ] }","{ ""name"": ""RADIS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 15.20824,46.64601 ] }","{ ""name"": ""RADLY""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -68.91250,5.93000 ] }","{ ""name"": ""RAFAS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -122.15686,38.47636 ] }","{ ""name"": ""RAGGS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 60.64611,23.38361 ] }","{ ""name"": ""RAGMA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -157.76667,17.00000 ] }","{ ""name"": ""RAISE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 88.61502,24.44004 ] }","{ ""name"": ""RAJ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 13.69072,50.09706 ] }","{ ""name"": ""RAK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 13.91111,53.17861 ] }","{ ""name"": ""RAKIT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 19.50939,43.31658 ] }","{ ""name"": ""RAKOR""}"
